Image.Name;Site;Location_season;Trigger;Day;Month;Year;Date;Time;Temp_F;Temp_C;Serial #;Species;Comment
2022-04-18 07-00-59 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;18;4;2022;18/04/2022;07:00:59;28;-2;S750HH02203675;;
2022-04-18 13-00-00 T.JPG;Valdres;Box1Spring2022;T;18;4;2022;18/04/2022;13:00:00;34;1;S750HH02203675;;
2022-04-19 01-00-00 T.JPG;Valdres;Box1Spring2022;T;19;4;2022;19/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-19 08-39-04 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;19;4;2022;19/04/2022;08:39:04;29;-2;S750HH02203675;;
2022-04-19 08-39-05 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;19;4;2022;19/04/2022;08:39:05;29;-2;S750HH02203675;;
2022-04-19 13-00-00 T.JPG;Valdres;Box1Spring2022;T;19;4;2022;19/04/2022;13:00:00;34;1;S750HH02203675;;
2022-04-20 01-00-00 T.JPG;Valdres;Box1Spring2022;T;20;4;2022;20/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-20 13-00-00 T.JPG;Valdres;Box1Spring2022;T;20;4;2022;20/04/2022;13:00:00;35;2;S750HH02203675;;
2022-04-21 01-00-00 T.JPG;Valdres;Box1Spring2022;T;21;4;2022;21/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-21 13-00-00 T.JPG;Valdres;Box1Spring2022;T;21;4;2022;21/04/2022;13:00:00;36;2;S750HH02203675;;
2022-04-21 21-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;21;4;2022;21/04/2022;21:29:00;35;2;S750HH02203675;;
2022-04-21 21-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;21;4;2022;21/04/2022;21:29:01;35;2;S750HH02203675;;
2022-04-22 01-00-00 T.JPG;Valdres;Box1Spring2022;T;22;4;2022;22/04/2022;01:00:00;32;0;S750HH02203675;;
2022-04-22 13-00-00 T.JPG;Valdres;Box1Spring2022;T;22;4;2022;22/04/2022;13:00:00;36;2;S750HH02203675;;
2022-04-23 01-00-00 T.JPG;Valdres;Box1Spring2022;T;23;4;2022;23/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-23 13-00-00 T.JPG;Valdres;Box1Spring2022;T;23;4;2022;23/04/2022;13:00:00;35;2;S750HH02203675;;
2022-04-24 01-00-00 T.JPG;Valdres;Box1Spring2022;T;24;4;2022;24/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-24 13-00-00 T.JPG;Valdres;Box1Spring2022;T;24;4;2022;24/04/2022;13:00:00;35;2;S750HH02203675;;
2022-04-25 01-00-00 T.JPG;Valdres;Box1Spring2022;T;25;4;2022;25/04/2022;01:00:00;30;-1;S750HH02203675;;
2022-04-25 13-00-00 T.JPG;Valdres;Box1Spring2022;T;25;4;2022;25/04/2022;13:00:00;36;2;S750HH02203675;;
2022-04-26 01-00-00 T.JPG;Valdres;Box1Spring2022;T;26;4;2022;26/04/2022;01:00:00;33;1;S750HH02203675;;
2022-04-26 09-45-08 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;26;4;2022;26/04/2022;09:45:08;32;0;S750HH02203675;;
2022-04-26 09-45-08 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;26;4;2022;26/04/2022;09:45:08;32;0;S750HH02203675;;
2022-04-26 13-00-00 T.JPG;Valdres;Box1Spring2022;T;26;4;2022;26/04/2022;13:00:00;35;2;S750HH02203675;;
2022-04-27 01-00-00 T.JPG;Valdres;Box1Spring2022;T;27;4;2022;27/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-27 10-28-12 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;27;4;2022;27/04/2022;10:28:12;30;-1;S750HH02203675;;
2022-04-27 10-28-12 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;27;4;2022;27/04/2022;10:28:12;30;-1;S750HH02203675;;
2022-04-27 11-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;27;4;2022;27/04/2022;11:29:00;31;-1;S750HH02203675;;
2022-04-27 11-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;27;4;2022;27/04/2022;11:29:01;31;-1;S750HH02203675;;
2022-04-27 13-00-00 T.JPG;Valdres;Box1Spring2022;T;27;4;2022;27/04/2022;13:00:00;32;0;S750HH02203675;;
2022-04-28 01-00-00 T.JPG;Valdres;Box1Spring2022;T;28;4;2022;28/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-28 01-56-44 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;28;4;2022;28/04/2022;01:56:44;31;-1;S750HH02203675;VS;
2022-04-28 01-56-44 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;28;4;2022;28/04/2022;01:56:44;31;-1;S750HH02203675;;
2022-04-28 03-39-23 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;28;4;2022;28/04/2022;03:39:23;31;-1;S750HH02203675;VS;
2022-04-28 03-39-23 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;28;4;2022;28/04/2022;03:39:23;31;-1;S750HH02203675;;
2022-04-28 13-00-00 T.JPG;Valdres;Box1Spring2022;T;28;4;2022;28/04/2022;13:00:00;36;2;S750HH02203675;;
2022-04-29 01-00-00 T.JPG;Valdres;Box1Spring2022;T;29;4;2022;29/04/2022;01:00:00;30;-1;S750HH02203675;;
2022-04-29 13-00-00 T.JPG;Valdres;Box1Spring2022;T;29;4;2022;29/04/2022;13:00:00;35;2;S750HH02203675;;
2022-04-30 01-00-00 T.JPG;Valdres;Box1Spring2022;T;30;4;2022;30/04/2022;01:00:00;31;-1;S750HH02203675;;
2022-04-30 13-00-00 T.JPG;Valdres;Box1Spring2022;T;30;4;2022;30/04/2022;13:00:00;36;2;S750HH02203675;;
2022-05-01 01-00-00 T.JPG;Valdres;Box1Spring2022;T;1;5;2022;01/05/2022;01:00:00;32;0;S750HH02203675;;
2022-05-01 05-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;1;5;2022;01/05/2022;05:29:00;32;0;S750HH02203675;;
2022-05-01 05-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;1;5;2022;01/05/2022;05:29:01;32;0;S750HH02203675;;
2022-05-01 06-59-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;1;5;2022;01/05/2022;06:59:00;32;0;S750HH02203675;;
2022-05-01 06-59-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;1;5;2022;01/05/2022;06:59:01;32;0;S750HH02203675;;
2022-05-01 13-00-00 T.JPG;Valdres;Box1Spring2022;T;1;5;2022;01/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-02 01-00-00 T.JPG;Valdres;Box1Spring2022;T;2;5;2022;02/05/2022;01:00:00;33;1;S750HH02203675;;
2022-05-02 04-59-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;2;5;2022;02/05/2022;04:59:00;32;0;S750HH02203675;;
2022-05-02 04-59-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;2;5;2022;02/05/2022;04:59:01;32;0;S750HH02203675;;
2022-05-02 13-00-00 T.JPG;Valdres;Box1Spring2022;T;2;5;2022;02/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-02 21-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;2;5;2022;02/05/2022;21:29:00;34;1;S750HH02203675;;
2022-05-02 21-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;2;5;2022;02/05/2022;21:29:01;34;1;S750HH02203675;;
2022-05-03 00-06-04 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;3;5;2022;03/05/2022;00:06:04;31;-1;S750HH02203675;S;
2022-05-03 00-06-04 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;3;5;2022;03/05/2022;00:06:04;31;-1;S750HH02203675;;
2022-05-03 01-00-00 T.JPG;Valdres;Box1Spring2022;T;3;5;2022;03/05/2022;01:00:00;31;-1;S750HH02203675;;
2022-05-03 01-24-53 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;3;5;2022;03/05/2022;01:24:53;31;-1;S750HH02203675;;
2022-05-03 01-24-53 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;3;5;2022;03/05/2022;01:24:53;31;-1;S750HH02203675;;
2022-05-03 13-00-00 T.JPG;Valdres;Box1Spring2022;T;3;5;2022;03/05/2022;13:00:00;35;2;S750HH02203675;;
2022-05-04 01-00-00 T.JPG;Valdres;Box1Spring2022;T;4;5;2022;04/05/2022;01:00:00;30;-1;S750HH02203675;;
2022-05-04 13-00-00 T.JPG;Valdres;Box1Spring2022;T;4;5;2022;04/05/2022;13:00:00;36;2;S750HH02203675;;
2022-05-05 01-00-00 T.JPG;Valdres;Box1Spring2022;T;5;5;2022;05/05/2022;01:00:00;33;1;S750HH02203675;;
2022-05-05 13-00-00 T.JPG;Valdres;Box1Spring2022;T;5;5;2022;05/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-05 19-22-50 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;5;5;2022;05/05/2022;19:22:50;42;6;S750HH02203675;;
2022-05-05 19-22-50 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;5;5;2022;05/05/2022;19:22:50;42;6;S750HH02203675;;
2022-05-06 00-25-43 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;6;5;2022;06/05/2022;00:25:43;33;1;S750HH02203675;;
2022-05-06 00-25-43 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;6;5;2022;06/05/2022;00:25:43;33;1;S750HH02203675;;
2022-05-06 01-00-00 T.JPG;Valdres;Box1Spring2022;T;6;5;2022;06/05/2022;01:00:00;33;1;S750HH02203675;;
2022-05-06 13-00-00 T.JPG;Valdres;Box1Spring2022;T;6;5;2022;06/05/2022;13:00:00;45;7;S750HH02203675;;
2022-05-07 01-00-00 T.JPG;Valdres;Box1Spring2022;T;7;5;2022;07/05/2022;01:00:00;36;2;S750HH02203675;;
2022-05-07 13-00-00 T.JPG;Valdres;Box1Spring2022;T;7;5;2022;07/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-08 01-00-00 T.JPG;Valdres;Box1Spring2022;T;8;5;2022;08/05/2022;01:00:00;31;-1;S750HH02203675;;
2022-05-08 13-00-00 T.JPG;Valdres;Box1Spring2022;T;8;5;2022;08/05/2022;13:00:00;36;2;S750HH02203675;;
2022-05-08 14-25-10 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;8;5;2022;08/05/2022;14:25:10;39;4;S750HH02203675;;
2022-05-08 14-25-10 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;8;5;2022;08/05/2022;14:25:10;39;4;S750HH02203675;;
2022-05-09 01-00-00 T.JPG;Valdres;Box1Spring2022;T;9;5;2022;09/05/2022;01:00:00;33;1;S750HH02203675;;
2022-05-09 03-02-09 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;9;5;2022;09/05/2022;03:02:09;32;0;S750HH02203675;S;
2022-05-09 03-02-09 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;9;5;2022;09/05/2022;03:02:09;32;0;S750HH02203675;;
2022-05-09 11-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;9;5;2022;09/05/2022;11:29:00;41;5;S750HH02203675;;
2022-05-09 11-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;9;5;2022;09/05/2022;11:29:01;41;5;S750HH02203675;;
2022-05-09 13-00-00 T.JPG;Valdres;Box1Spring2022;T;9;5;2022;09/05/2022;13:00:00;44;7;S750HH02203675;;
2022-05-10 01-00-00 T.JPG;Valdres;Box1Spring2022;T;10;5;2022;10/05/2022;01:00:00;37;3;S750HH02203675;;
2022-05-10 13-00-00 T.JPG;Valdres;Box1Spring2022;T;10;5;2022;10/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-11 01-00-00 T.JPG;Valdres;Box1Spring2022;T;11;5;2022;11/05/2022;01:00:00;32;0;S750HH02203675;;
2022-05-11 13-00-00 T.JPG;Valdres;Box1Spring2022;T;11;5;2022;11/05/2022;13:00:00;39;4;S750HH02203675;;
2022-05-12 01-00-00 T.JPG;Valdres;Box1Spring2022;T;12;5;2022;12/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-12 13-00-00 T.JPG;Valdres;Box1Spring2022;T;12;5;2022;12/05/2022;13:00:00;40;4;S750HH02203675;;
2022-05-12 19-59-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;12;5;2022;12/05/2022;19:59:00;40;4;S750HH02203675;;
2022-05-12 19-59-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;12;5;2022;12/05/2022;19:59:01;40;4;S750HH02203675;;
2022-05-13 01-00-00 T.JPG;Valdres;Box1Spring2022;T;13;5;2022;13/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-13 13-00-00 T.JPG;Valdres;Box1Spring2022;T;13;5;2022;13/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-14 01-00-00 T.JPG;Valdres;Box1Spring2022;T;14;5;2022;14/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-14 13-00-00 T.JPG;Valdres;Box1Spring2022;T;14;5;2022;14/05/2022;13:00:00;40;4;S750HH02203675;;
2022-05-15 01-00-00 T.JPG;Valdres;Box1Spring2022;T;15;5;2022;15/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-15 05-41-52 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;15;5;2022;15/05/2022;05:41:52;31;-1;S750HH02203675;;
2022-05-15 05-41-52 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;15;5;2022;15/05/2022;05:41:52;31;-1;S750HH02203675;;
2022-05-15 13-00-00 T.JPG;Valdres;Box1Spring2022;T;15;5;2022;15/05/2022;13:00:00;45;7;S750HH02203675;;
2022-05-15 19-05-38 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;15;5;2022;15/05/2022;19:05:38;45;7;S750HH02203675;W;S
2022-05-15 19-05-39 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;15;5;2022;15/05/2022;19:05:39;45;7;S750HH02203675;;
2022-05-16 01-00-00 T.JPG;Valdres;Box1Spring2022;T;16;5;2022;16/05/2022;01:00:00;35;2;S750HH02203675;;
2022-05-16 13-00-00 T.JPG;Valdres;Box1Spring2022;T;16;5;2022;16/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-17 01-00-00 T.JPG;Valdres;Box1Spring2022;T;17;5;2022;17/05/2022;01:00:00;33;1;S750HH02203675;;
2022-05-17 13-00-00 T.JPG;Valdres;Box1Spring2022;T;17;5;2022;17/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-18 01-00-00 T.JPG;Valdres;Box1Spring2022;T;18;5;2022;18/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-18 13-00-00 T.JPG;Valdres;Box1Spring2022;T;18;5;2022;18/05/2022;13:00:00;45;7;S750HH02203675;;
2022-05-19 01-00-00 T.JPG;Valdres;Box1Spring2022;T;19;5;2022;19/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-19 12-59-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;19;5;2022;19/05/2022;12:59:00;42;6;S750HH02203675;;
2022-05-19 12-59-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;19;5;2022;19/05/2022;12:59:01;42;6;S750HH02203675;;
2022-05-19 13-00-00 T.JPG;Valdres;Box1Spring2022;T;19;5;2022;19/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-20 01-00-00 T.JPG;Valdres;Box1Spring2022;T;20;5;2022;20/05/2022;01:00:00;38;3;S750HH02203675;;
2022-05-20 13-00-00 T.JPG;Valdres;Box1Spring2022;T;20;5;2022;20/05/2022;13:00:00;45;7;S750HH02203675;;
2022-05-20 22-22-47 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;20;5;2022;20/05/2022;22:22:47;44;7;S750HH02203675;;
2022-05-20 22-22-47 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;20;5;2022;20/05/2022;22:22:47;44;7;S750HH02203675;;
2022-05-21 01-00-00 T.JPG;Valdres;Box1Spring2022;T;21;5;2022;21/05/2022;01:00:00;42;6;S750HH02203675;;
2022-05-21 13-00-00 T.JPG;Valdres;Box1Spring2022;T;21;5;2022;21/05/2022;13:00:00;41;5;S750HH02203675;;
2022-05-22 01-00-00 T.JPG;Valdres;Box1Spring2022;T;22;5;2022;22/05/2022;01:00:00;38;3;S750HH02203675;;
2022-05-22 13-00-00 T.JPG;Valdres;Box1Spring2022;T;22;5;2022;22/05/2022;13:00:00;41;5;S750HH02203675;;
2022-05-23 01-00-00 T.JPG;Valdres;Box1Spring2022;T;23;5;2022;23/05/2022;01:00:00;38;3;S750HH02203675;;
2022-05-23 09-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;23;5;2022;23/05/2022;09:29:00;40;4;S750HH02203675;;
2022-05-23 09-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;23;5;2022;23/05/2022;09:29:01;40;4;S750HH02203675;;
2022-05-23 13-00-00 T.JPG;Valdres;Box1Spring2022;T;23;5;2022;23/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-24 01-00-00 T.JPG;Valdres;Box1Spring2022;T;24;5;2022;24/05/2022;01:00:00;39;4;S750HH02203675;;
2022-05-24 10-26-34 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;24;5;2022;24/05/2022;10:26:34;41;5;S750HH02203675;;
2022-05-24 10-26-34 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;24;5;2022;24/05/2022;10:26:34;41;5;S750HH02203675;;
2022-05-24 13-00-00 T.JPG;Valdres;Box1Spring2022;T;24;5;2022;24/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-25 01-00-00 T.JPG;Valdres;Box1Spring2022;T;25;5;2022;25/05/2022;01:00:00;41;5;S750HH02203675;;
2022-05-25 13-00-00 T.JPG;Valdres;Box1Spring2022;T;25;5;2022;25/05/2022;13:00:00;43;6;S750HH02203675;;
2022-05-26 01-00-00 T.JPG;Valdres;Box1Spring2022;T;26;5;2022;26/05/2022;01:00:00;36;2;S750HH02203675;;
2022-05-26 13-00-00 T.JPG;Valdres;Box1Spring2022;T;26;5;2022;26/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-27 01-00-00 T.JPG;Valdres;Box1Spring2022;T;27;5;2022;27/05/2022;01:00:00;36;2;S750HH02203675;;
2022-05-27 13-00-00 T.JPG;Valdres;Box1Spring2022;T;27;5;2022;27/05/2022;13:00:00;40;4;S750HH02203675;;
2022-05-27 13-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;27;5;2022;27/05/2022;13:29:00;39;4;S750HH02203675;;
2022-05-27 13-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;27;5;2022;27/05/2022;13:29:01;39;4;S750HH02203675;;
2022-05-27 15-50-33 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;27;5;2022;27/05/2022;15:50:33;39;4;S750HH02203675;;
2022-05-27 15-50-33 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;27;5;2022;27/05/2022;15:50:33;39;4;S750HH02203675;;
2022-05-28 01-00-00 T.JPG;Valdres;Box1Spring2022;T;28;5;2022;28/05/2022;01:00:00;37;3;S750HH02203675;;
2022-05-28 13-00-00 T.JPG;Valdres;Box1Spring2022;T;28;5;2022;28/05/2022;13:00:00;43;6;S750HH02203675;;
2022-05-28 14-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;28;5;2022;28/05/2022;14:29:00;44;7;S750HH02203675;;
2022-05-28 14-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;28;5;2022;28/05/2022;14:29:01;44;7;S750HH02203675;;
2022-05-28 16-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;28;5;2022;28/05/2022;16:29:00;46;8;S750HH02203675;;
2022-05-28 16-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;28;5;2022;28/05/2022;16:29:01;46;8;S750HH02203675;;
2022-05-29 01-00-00 T.JPG;Valdres;Box1Spring2022;T;29;5;2022;29/05/2022;01:00:00;36;2;S750HH02203675;;
2022-05-29 13-00-00 T.JPG;Valdres;Box1Spring2022;T;29;5;2022;29/05/2022;13:00:00;38;3;S750HH02203675;;
2022-05-29 16-19-44 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;29;5;2022;29/05/2022;16:19:44;37;3;S750HH02203675;;
2022-05-29 16-19-45 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;29;5;2022;29/05/2022;16:19:45;37;3;S750HH02203675;;
2022-05-30 01-00-00 T.JPG;Valdres;Box1Spring2022;T;30;5;2022;30/05/2022;01:00:00;34;1;S750HH02203675;;
2022-05-30 13-00-00 T.JPG;Valdres;Box1Spring2022;T;30;5;2022;30/05/2022;13:00:00;36;2;S750HH02203675;;
2022-05-31 01-00-00 T.JPG;Valdres;Box1Spring2022;T;31;5;2022;31/05/2022;01:00:00;36;2;S750HH02203675;;
2022-05-31 13-00-00 T.JPG;Valdres;Box1Spring2022;T;31;5;2022;31/05/2022;13:00:00;42;6;S750HH02203675;;
2022-05-31 14-59-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;31;5;2022;31/05/2022;14:59:00;43;6;S750HH02203675;;
2022-05-31 14-59-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;31;5;2022;31/05/2022;14:59:01;43;6;S750HH02203675;;
2022-06-01 01-00-00 T.JPG;Valdres;Box1Spring2022;T;1;6;2022;01/06/2022;01:00:00;41;5;S750HH02203675;;
2022-06-01 13-00-00 T.JPG;Valdres;Box1Spring2022;T;1;6;2022;01/06/2022;13:00:00;43;6;S750HH02203675;;
2022-06-02 00-29-00 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;2;6;2022;02/06/2022;00:29:00;40;4;S750HH02203675;;
2022-06-02 00-29-01 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;2;6;2022;02/06/2022;00:29:01;40;4;S750HH02203675;;
2022-06-02 01-00-00 T.JPG;Valdres;Box1Spring2022;T;2;6;2022;02/06/2022;01:00:00;39;4;S750HH02203675;;
2022-06-02 13-00-00 T.JPG;Valdres;Box1Spring2022;T;2;6;2022;02/06/2022;13:00:00;44;7;S750HH02203675;;
2022-06-03 01-00-00 T.JPG;Valdres;Box1Spring2022;T;3;6;2022;03/06/2022;01:00:00;40;4;S750HH02203675;;
2022-06-03 13-00-00 T.JPG;Valdres;Box1Spring2022;T;3;6;2022;03/06/2022;13:00:00;43;6;S750HH02203675;;
2022-06-03 13-44-40 M 1_2.JPG;Valdres;Box1Spring2022;M 1/2;3;6;2022;03/06/2022;13:44:40;44;7;S750HH02203675;;
2022-06-03 13-44-40 M 2_2.JPG;Valdres;Box1Spring2022;M 2/2;3;6;2022;03/06/2022;13:44:40;44;7;S750HH02203675;;
2022-06-04 17-51-12 M 2_2.JPG;Valdres;Box1Fall2022;M 2/2;4;6;2022;04/06/2022;17:51:12;22;71;S750HH02203675;;
2022-06-05 01-00-00 T.JPG;Valdres;Box1Fall2022;T;5;6;2022;05/06/2022;01:00:00;6;43;S750HH02203675;;
2022-06-05 13-00-00 T.JPG;Valdres;Box1Fall2022;T;5;6;2022;05/06/2022;13:00:00;8;47;S750HH02203675;;
2022-06-06 01-00-00 T.JPG;Valdres;Box1Fall2022;T;6;6;2022;06/06/2022;01:00:00;6;42;S750HH02203675;;
2022-06-06 13-00-00 T.JPG;Valdres;Box1Fall2022;T;6;6;2022;06/06/2022;13:00:00;11;52;S750HH02203675;;
2022-06-07 00-38-23 M 1_2.JPG;Valdres;Box1Fall2022;M 1/2;7;6;2022;07/06/2022;00:38:23;6;42;S750HH02203675;M;
2022-06-07 00-38-23 M 2_2.JPG;Valdres;Box1Fall2022;M 2/2;7;6;2022;07/06/2022;00:38:23;6;42;S750HH02203675;;
2022-06-07 01-00-00 T.JPG;Valdres;Box1Fall2022;T;7;6;2022;07/06/2022;01:00:00;5;41;S750HH02203675;;
2022-06-07 13-00-00 T.JPG;Valdres;Box1Fall2022;T;7;6;2022;07/06/2022;13:00:00;11;52;S750HH02203675;;
2022-06-07 22-13-41 M 1_2.JPG;Valdres;Box1Fall2022;M 1/2;7;6;2022;07/06/2022;22:13:41;9;48;S750HH02203675;;
2022-06-07 22-13-42 M 2_2.JPG;Valdres;Box1Fall2022;M 2/2;7;6;2022;07/06/2022;22:13:42;9;48;S750HH02203675;;
2022-06-08 01-00-00 T.JPG;Valdres;Box1Fall2022;T;8;6;2022;08/06/2022;01:00:00;7;44;S750HH02203675;;
2022-06-08 02-19-01 M 1_2.JPG;Valdres;Box1Fall2022;M 1/2;8;6;2022;08/06/2022;02:19:01;6;43;S750HH02203675;M;
2022-06-08 02-19-01 M 2_2.JPG;Valdres;Box1Fall2022;M 2/2;8;6;2022;08/06/2022;02:19:01;6;43;S750HH02203675;;
2022-06-08 13-00-00 T.JPG;Valdres;Box1Fall2022;T;8;6;2022;08/06/2022;13:00:00;8;46;S750HH02203675;;
2022-06-09 01-00-00 T.JPG;Valdres;Box1Fall2022;T;9;6;2022;09/06/2022;01:00:00;6;43;S750HH02203675;;
2022-06-09 06-29-31 M 1_2.JPG;Valdres;Box1Fall2022;M 1/2;9;6;2022;09/06/2022;06:29:31;6;42;S750HH02203675;;
2022-06-09 06-29-31 M 2_2.JPG;Valdres;Box1Fall2022;M 2/2;9;6;2022;09/06/2022;06:29:31;6;42;S750HH02203675;;
2022-06-09 13-00-00 T.JPG;Valdres;Box1Fall2022;T;9;6;2022;09/06/2022;13:00:00;9;49;S750HH02203675;;
2022-06-10 01-00-00 T.JPG;Valdres;Box1Fall2022;T;10;6;2022;10/06/2022;01:00:00;7;44;S750HH02203675;;
2022-06-10 13-00-00 T.JPG;Valdres;Box1Fall2022;T;10;6;2022;10/06/2022;13:00:00;10;50;S750HH02203675;;
2022-06-11 01-00-00 T.JPG;Valdres;Box1Fall2022;T;11;6;2022;11/06/2022;01:00:00;7;44;S750HH02203675;;
2022-06-11 13-00-00 T.JPG;Valdres;Box1Fall2022;T;11;6;2022;11/06/2022;13:00:00;8;46;S750HH02203675;;
2022-06-12 01-00-00 T.JPG;Valdres;Box1Fall2022;T;12;6;2022;12/06/2022;01:00:00;6;42;S750HH02203675;;
2022-06-12 13-00-00 T.JPG;Valdres;Box1Fall2022;T;12;6;2022;12/06/2022;13:00:00;8;46;S750HH02203675;;
2022-06-13 01-00-00 T.JPG;Valdres;Box1Fall2022;T;13;6;2022;13/06/2022;01:00:00;5;41;S750HH02203675;;
2022-06-13 13-00-00 T.JPG;Valdres;Box1Fall2022;T;13;6;2022;13/06/2022;13:00:00;9;49;S750HH02203675;;
2022-06-14 01-00-00 T.JPG;Valdres;Box1Fall2022;T;14;6;2022;14/06/2022;01:00:00;5;41;S750HH02203675;;
2022-06-14 13-00-00 T.JPG;Valdres;Box1Fall2022;T;14;6;2022;14/06/2022;13:00:00;9;49;S750HH02203675;;
2022-06-15 01-00-00 T.JPG;Valdres;Box1Fall2022;T;15;6;2022;15/06/2022;01:00:00;4;40;S750HH02203675;;
2022-06-15 13-00-00 T.JPG;Valdres;Box1Fall2022;T;15;6;2022;15/06/2022;13:00:00;8;47;S750HH02203675;;
2022-06-16 01-00-00 T.JPG;Valdres;Box1Fall2022;T;16;6;2022;16/06/2022;01:00:00;7;44;S750HH02203675;;
